home_ownership,income,dti,fico,loan_status,
1,70000,14.25,665,1,
0,15915,20.51,685,1,
0,47000,21.37,730,1,
0,27580.8,19.88,670,1,
1,75000,33.15,765,1,
1,85000,20.34,715,0,
1,42000,15.43,665,1,
0,50000,13.25,665,0,
1,76260,27.54,660,1,
1,63000,18.88,700,1,
1,100000,23.85,700,1,
1,88000,19.17,680,1,
0,56000,3.84,720,1,
1,52000,25.41,665,1,
1,52300,23.98,695,1,
1,70000,20.06,665,1,
0,41000,19.41,665,0,
0,36000,28.17,755,1,
1,60000,8.8,775,1,
1,90652.64,20.37,690,0,
1,141000,6.44,735,1,
0,75000,11.26,660,1,
0,22920,14.08,675,0,
0,40000,22.53,690,1,
1,29000,33.69,715,0,
0,33280,27.05,675,1,
1,110000,10.34,665,1,
1,78000,7.75,695,1,
1,29000,24.63,700,0,
0,32000,10.24,675,0,
0,70000,15.57,720,1,
1,70000,11.86,670,1,
1,65172,21.73,660,1,
1,49113,5.82,680,1,
1,72000,2.5,670,1,
1,115000,15.27,690,1,
0,80000,16.94,660,1,
1,41000,36.24,665,1,
1,92000,18.61,660,1,
0,22000,21.88,675,1,
0,50000,13.95,670,1,
1,55000,27.41,680,1,
1,95000,3.41,665,1,
0,39500,7.38,665,1,
1,56000,21.6,670,1,
0,275000,11.93,705,1,
0,35000,31.38,660,0,
1,85000,26.76,745,1,
1,88000,22.35,715,1,
1,100000,19.9,665,1,
1,72000,16.33,660,1,
1,40000,5.67,665,1,
1,75000,23.07,715,1,
1,102000,21.85,705,1,
1,85000,18.76,765,1,
0,21500,30.65,675,1,
0,30000,15.96,675,0,
1,110000,6.82,730,1,
0,20378,19.79,660,1,
1,65000,22.34,700,1,
1,69500,20.5,680,0,
1,100000,10.11,680,0,
1,218000,10.76,700,0,
0,30000,23.78,795,0,
0,52000,27.39,690,1,
0,15900,33.89,700,0,
1,130000,21.93,690,0,
1,85000,15.77,740,1,
1,51000,6.71,660,0,
0,45996,14.15,745,1,
1,70000,3.19,670,1,
1,95000,11.6,700,1,
1,72000,34.57,690,1,
0,55000,20.48,680,1,
1,50000,26.4,675,1,
0,43000,24.56,685,1,
1,69919,31.97,720,1,
1,50000,26.79,660,1,
1,44000,14.62,680,1,
1,42000,12.57,675,1,
0,33600,19.86,695,0,
1,100000,24.76,695,1,
0,71589,10.29,705,1,
1,33000,5.45,685,1,
0,77000,13.08,685,1,
0,72000,21.19,675,0,
0,62000,16.48,750,1,
0,43932,15.38,670,1,
1,53000,20.7,775,1,
0,68000,26.89,680,1,
0,84400,15.53,815,1,
0,22000,32.62,675,0,
1,124337,21.05,700,1,
0,38000,17.78,690,0,
0,35000,19.06,700,1,
0,54000,8.6,660,1,
1,125000,0,750,1,
1,48000,14.65,665,0,
0,42000,10.54,660,1,
0,42000,15.74,710,1,
1,65000,17.44,730,1,
0,103000,9.62,705,1,
1,80000,6.94,710,1,
1,70000,33.58,730,0,
1,81000,3.76,665,1,
1,120000,10.96,670,1,
0,31100,24.15,705,1,
1,44390,19.9,720,1,
1,49500,29.85,665,1,
0,65000,23.93,680,1,
1,35000,30.32,660,1,
0,85000,20.7,720,1,
0,40000,27,675,1,
0,144000,10.4,680,0,
1,37440,19.65,680,1,
0,37100,13.33,670,1,
0,45000,22.29,690,1,
1,89000,24.33,685,1,
0,110000,15.06,690,1,
1,55000,12.7,710,1,
0,43500,17.96,675,1,
1,31500,25.94,720,1,
1,75000,25.95,675,1,
1,140000,25.47,705,1,
1,67000,8.76,675,1,
0,78000,23.4,675,1,
0,48500,19.28,730,1,
0,105000,12.99,685,1,
1,70000,7.72,735,1,
1,80000,29.9,700,1,
1,41000,14.02,735,1,
0,35000,10.19,660,1,
1,62000,25.61,670,0,
0,42000,22.69,660,0,
0,36000,11.73,670,1,
0,85000,7.61,695,1,
0,51000,23.88,700,1,
0,55000,12.38,705,1,
1,15000,30.16,665,0,
1,50000,17.45,675,1,
1,78000,18.21,690,0,
0,28800,20.21,670,1,
0,53300,10.92,690,1,
1,56000,10.48,665,1,
0,55000,25.64,705,1,
0,35000,21.43,680,1,
0,60000,10.78,705,1,
1,35000,24.55,680,1,
0,65560,14.48,670,1,
1,37000,11.32,675,1,
0,40000,22.5,670,1,
1,42000,25.63,665,1,
1,18200,21.23,660,1,
1,65000,20.34,675,1,
1,96000,8.5,665,1,
1,75000,28.45,780,1,
1,70000,18.21,665,1,
1,85000,10.41,670,1,
0,41000,32.55,670,0,
1,80000,13.32,690,1,
1,44000,21.87,695,1,
1,80000,27.3,680,1,
1,45000,25.47,660,0,
1,70000,20.16,670,1,
1,73000,14.81,690,1,
1,95000,22.61,755,0,
1,92117.76,29.12,670,1,
0,105600,6.52,670,1,
0,40000,34.68,675,0,
1,65000,9.58,665,1,
0,81000,28.4,710,0,
0,60000,19.36,775,1,
1,160000,8.03,695,1,
1,56000,21.82,680,0,
0,48552,27.85,665,1,
1,76000,10.47,765,1,
1,120000,7.35,690,1,
1,45000,34.56,685,0,
0,125000,8.38,665,0,
0,42000,8.77,705,1,
1,45000,16.75,675,1,
0,80000,17.97,660,0,
0,80600,27.07,695,0,
1,104000,26.73,760,1,
1,55000,14.31,680,1,
1,63000,26.25,665,1,
1,140000,2.71,805,1,
1,53000,19.63,710,1,
1,77800,17.66,680,1,
1,92000,16.45,715,1,
0,42000,11.26,665,0,
0,150000,4.24,720,1,
1,100000,8.36,785,1,
1,99600,14.16,695,1,
1,63000,25.98,685,1,
1,100000,13.94,660,1,
0,74900,22.69,700,1,
1,83000,10.51,670,1,
0,250000,8.68,660,0,
1,120000,5.7,705,1,
0,30000,16.24,675,0,
1,56080,16.18,690,1,
1,65309,18.71,680,1,
1,52000,31.36,675,1,
1,140000,20.15,700,1,
1,70000,3.36,770,1,
0,98000,25.11,680,0,
0,17202.51,15,675,1,
1,30000,15.92,685,1,
1,47071,18.3,685,1,
1,40000,17.13,660,1,
0,95357,7.4,685,1,
1,48000,15.63,680,1,
1,80000,20.13,690,1,
1,65000,25.94,775,1,
0,125000,11.93,705,1,
0,40000,25.59,700,1,
1,26000,18.33,675,1,
0,66000,12.01,680,1,
0,32140.8,9.3,715,0,
1,50958,29.13,660,1,
1,130000,21.34,735,1,
1,82000,36.29,705,1,
1,103000,12.3,670,1,
0,59000,9.95,660,1,
0,65000,2.44,730,1,
1,220000,5.33,770,1,
0,59000,20.06,745,1,
0,110000,17.63,680,1,
1,52000,2.98,680,1,
1,80000,5.87,695,1,
0,72000,14.97,660,1,
0,48500,7.77,675,1,
1,65000,3.08,665,0,
1,66000,12.64,690,0,
0,175000,10.99,660,1,
1,50000,24.03,700,1,
1,95000,28.79,700,1,
0,30000,19.24,675,1,
1,82000,19.14,680,1,
1,65000,1.07,695,0,
0,37200,24.84,680,1,
1,45000,22.91,665,1,
1,75000,21.49,695,1,
0,77000,19.69,690,1,
1,146460,19.01,675,0,
1,71000,13.34,660,0,
1,60000,16.04,705,1,
0,45000,12.61,685,1,
0,120000,7.62,730,1,
0,46000,10.28,675,1,
1,320000,12.15,670,1,
0,155000,21.52,660,0,
1,120000,11.28,725,0,
0,63174,22.13,685,1,
0,47000,15.23,660,1,
1,58000,29.61,690,1,
1,130000,31.36,690,1,
1,96000,33.74,675,1,
1,165000,26.48,700,1,
0,68640,16.94,705,0,
1,95000,34.33,715,1,
1,85000,9.4,705,1,
1,60000,24.36,695,0,
0,115000,3.51,680,1,
0,96500,12.46,660,1,
1,275000,10.91,705,1,
0,155000,8.86,770,1,
1,102000,23.87,720,1,
1,145000,27.3,680,1,
0,45000,21.36,765,1,
1,30000,18.32,685,1,
0,50000,25.13,665,1,
0,140000,25.89,730,1,
0,40000,8.43,745,1,
0,75000,4.89,725,1,
1,70000,15.11,665,1,
1,52000,18.26,715,1,
0,70000,21.84,660,1,
0,57200,26.4,710,1,
0,60000,19.1,740,1,
0,43600,10.8,740,0,
1,85000,16.96,680,1,
1,130000,14.7,700,1,
1,98500,24.27,720,1,
1,100000,9.25,700,1,
0,33000,27.67,660,1,
1,84500,26.1,670,1,
1,68000,17.57,670,1,
0,48800,25.75,665,1,
1,22000,35.52,705,1,
0,30000,9.28,730,0,
0,66000,16.6,670,1,
1,100000,11.03,720,1,
1,79000,22.41,730,0,
1,90000,14.56,665,0,
1,62000,25.99,675,0,
1,90000,11.44,755,1,
1,119250,15.13,770,1,
0,105000,7.87,665,1,
0,30000,16.8,760,0,
1,72000,9.57,675,1,
1,130000,13.91,665,1,
1,180000,2.16,725,0,
1,67000,17.18,675,1,
1,70000,12.57,700,1,
0,103000,12.43,685,1,
0,45000,15.22,680,0,
1,132000,5.35,675,1,
1,34000,32.23,670,0,
0,80000,18.64,705,0,
0,43000,18.45,670,1,
1,155000,15.66,695,1,
1,93000,27.73,800,1,
1,21996,2.73,705,1,
1,69000,19.04,690,0,
1,95000,26.06,715,1,
1,40000,19.44,685,1,
0,110000,31.73,660,0,
1,95000,15.12,675,0,
1,90000,9.65,675,0,
1,57000,21.87,670,1,
1,90939,11.24,680,1,
1,125000,3.53,795,1,
1,115000,12.34,670,1,
1,18000,11.47,695,1,
0,40000,7.23,710,1,
1,96000,21.28,675,1,
0,43000,12.72,670,1,
1,62000,20.73,665,0,
1,125000,10.37,685,1,
1,40000,17.31,675,1,
1,70000,20.16,675,1,
1,98000,11.57,665,1,
1,65000,30.85,675,1,
1,70000,3.72,780,1,
1,180000,11.21,700,1,
1,62000,17.19,670,0,
1,264000,8.06,710,1,
1,60000,13.96,725,1,
1,65000,15.38,665,1,
1,95000,14.99,745,1,
1,40000,24.63,675,1,
1,113000,16.41,660,1,
1,55000,33.01,660,0,
0,29000,33.93,680,0,
1,60000,23.1,665,0,
0,40000,15.15,660,1,
1,67000,17.61,755,1,
1,54000,16.36,660,1,
0,176000,8.67,690,1,
0,90000,13.99,710,1,
1,82900,18.83,790,1,
1,35000,3.84,700,0,
1,100000,3.37,720,0,
0,30336,16.14,705,1,
1,89000,24.86,685,1,
0,85000,14.12,675,0,
1,112000,31.7,700,1,
1,96000,12.85,675,1,
0,150000,11.06,670,0,
1,41000,9.17,700,0,
1,350000,1.4,715,0,
1,32000,3.11,665,1,
0,52000,21.58,685,1,
1,65000,16.48,675,1,
1,78000,14.11,660,1,
0,31200,13.08,710,1,
1,100000,17.44,715,1,
1,39000,27.41,680,1,
0,43256,30.76,680,0,
0,60000,21.68,710,0,
0,54000,8.24,725,1,
0,34000,10.62,670,1,
1,65000,16.17,785,1,
1,96000,24.66,695,1,
1,100000,12.17,700,1,
0,45000,21.69,680,1,
1,39000,21.82,705,1,
0,41000,27.34,665,1,
0,60153,26.78,660,1,
0,100000,9.89,720,1,
1,70000,9.45,685,1,
1,35781,33.07,725,1,
1,113000,14.36,770,1,
0,45000,8.92,695,0,
1,115000,9.87,660,1,
1,75000,23.73,660,1,
1,50000,8.81,660,1,
1,87000,27.85,700,1,
1,55000,19.27,690,1,
0,80000,12.99,670,1,
0,60000,20,680,1,
0,38750,16.85,665,0,
1,37584,2.43,810,1,
0,70000,17.23,780,1,
0,80000,24.05,690,1,
1,30000,29.96,670,0,
1,46500,30.28,725,1,
1,80000,12.09,785,1,
1,55800,24.08,695,1,
1,77000,14.9,695,1,
0,80000,18.42,665,1,
1,100000,21.37,665,1,
1,24000,50.8,710,1,
0,30000,30.72,690,1,
0,50200,24.89,660,1,
1,230000,15,755,1,
0,40000,23.1,675,0,
1,117216,15.82,715,1,
0,77000,14.5,685,1,
0,46000,16.64,665,0,
1,57000,26.32,685,1,
1,210000,15.49,675,1,
0,40000,12.48,680,0,
0,42000,14.77,700,1,
0,42000,22.51,675,1,
1,35000,18.04,710,1,
1,65000,27.86,700,0,
1,92000,3.59,675,0,
0,110000,2.82,665,0,
1,43000,12.14,665,0,
0,48000,11.55,685,1,
0,34000,23.09,670,0,
0,75000,11.57,695,0,
0,91000,6.7,660,0,
1,165000,26.1,680,0,
1,68000,12.53,680,1,
0,73902,32.33,700,1,
1,55000,19.35,665,0,
1,61200,22.14,730,1,
1,175000,5.62,735,1,
1,50000,20.74,665,0,
1,41000,18.88,705,1,
0,77000,20.62,675,1,
1,85000,19.37,680,0,
1,108000,14.07,700,0,
0,71407,24.77,665,1,
0,24985,32.47,695,1,
0,35000,18.86,660,0,
1,90000,9.32,755,1,
0,74179,30.71,740,1,
1,60000,11.86,690,1,
1,67900,32.91,685,1,
0,98000,23.02,675,0,
1,63000,29.5,660,1,
0,60000,26.45,705,1,
1,71500,33.65,695,0,
1,100000.16,25.38,685,1,
0,40830,27.36,715,1,
0,160000,5.56,670,1,
1,65000,6.17,665,1,
0,43800,23.15,695,1,
0,28500,34.44,690,0,
1,73000,28.13,690,1,
1,55000,7.46,735,1,
0,150000,5.25,690,1,
0,14500,25.17,660,1,
1,26000,8.96,660,0,
1,50000,14.93,690,0,
1,56800,10.27,760,1,
0,75000,26.9,715,0,
1,40000,24.79,690,1,
0,65000,25.37,675,0,
1,59400,28.86,685,1,
0,41000,33.72,660,1,
0,50000,23.47,700,1,
0,60000,35.32,690,1,
1,92000,26.95,690,1,
0,72000,16.42,685,1,
1,70000,0.43,835,1,
1,120000,22.31,700,1,
1,61000,17.57,665,1,
1,102000,25.16,690,1,
1,180000,7.19,700,1,
1,41619,33.28,680,1,
1,107000,23.2,690,1,
1,55000,24.36,675,1,
1,68000,27.78,705,0,
0,35000,20.82,665,1,
0,34000,15.64,705,1,
1,45000,17.49,700,1,
1,90000,14.27,665,1,
0,34000,25.98,660,0,
0,43000,23.53,660,0,
1,95000,14.53,690,1,
1,32000,26.03,755,1,
0,31000,20.93,685,1,
1,49555,18.29,720,1,
1,68558,33.06,685,1,
1,50000,25.11,745,1,
1,45000,29.25,685,1,
1,45000,17.36,660,1,
0,25000,26.02,685,1,
1,85000,22.82,670,0,
0,40000,22.26,695,1,
1,57000,26.95,755,0,
1,89000,11.57,670,1,
1,269000,7.69,780,1,
1,101000,18.9,660,0,
0,35000,24.83,680,1,
0,195000,10.3,690,0,
1,78000,13.26,670,1,
0,28000,9.56,690,1,
1,80000,7.82,685,1,
1,35000,22.26,695,1,
0,116000,14.71,765,1,
1,48000,13.65,675,0,
1,200000,7.89,740,1,
0,55000,21.54,680,0,
0,75000,3.52,715,0,
1,48000,15.08,690,1,
1,62000,29.73,705,1,
0,90000,21.47,695,0,
0,27783.72,30.24,690,1,
0,36000,22.63,665,1,
0,90000,15.57,755,1,
1,55000,23.7,705,1,
1,100000,10.8,690,1,
1,65000,17.65,740,0,
1,42000,27.57,730,1,
1,42000,20.2,680,1,
0,83000,2.41,710,1,
1,69500,20.29,660,0,
0,105000,12.73,660,1,
1,65000,26.59,695,1,
1,70000,16.87,700,1,
1,65000,12.26,700,1,
1,70000,6.99,665,1,
1,52000,28.29,675,0,
0,40000,18.33,670,1,
1,75000,21.49,670,1,
1,93447,29.94,660,0,
1,40000,17.34,685,1,
0,69000,5.92,670,1,
1,32323,7.58,660,1,
0,92000,7.38,695,1,
0,35000,20.16,660,1,
1,62000,30,740,1,
0,50000,4.46,780,1,
1,41000,13.93,670,0,
1,90000,2.29,690,1,
0,45388,8.17,695,1,
1,160000,24.43,715,1,
1,75000,20.45,685,1,
0,71000,16.72,735,1,
0,33000,19.42,665,1,
0,35000,24.25,715,1,
0,150000,12.38,670,1,
1,61831.86,7.38,715,1,
0,60000,2.68,750,1,
1,127000,21.4,685,1,
1,35000,22.63,765,1,
0,65000,16.89,675,0,
0,69996,6.26,680,1,
0,28000,14.57,700,1,
1,45000,12.8,660,1,
1,65000,19.72,685,1,
1,60000,19.54,665,0,
0,110000,10.91,690,1,
1,80000,24.17,745,0,
1,36460,29.53,685,1,
1,90000,9.16,675,1,
0,47923,16.58,690,1,
0,40000,15.69,685,1,
1,110000,13.38,730,1,
0,21500,10.61,665,0,
0,16000,1.13,735,1,
1,50000,28.66,660,1,
0,120000,17.63,670,1,
1,23500,10.62,660,1,
1,60000,29.26,710,1,
1,78000,20.02,720,1,
0,37000,26.78,665,1,
1,103000,13.69,695,1,
1,65000,22.34,660,1,
0,80000,18.21,700,1,
0,60000,19.34,665,1,
0,30000,19.36,695,1,
1,82000,14.96,675,0,
0,38000,30.86,755,1,
1,250000,16.7,665,1,
0,85000,11.03,665,1,
1,45000,23.2,665,1,
1,22000,4.31,725,1,
1,90000,22.13,735,0,
1,160000,10.57,785,1,
0,215000,1.77,660,1,
0,47000,29.77,665,0,
1,135000,9.86,695,1,
1,33600,30.89,700,1,
1,67600,9.73,690,1,
0,160000,0.02,715,1,
0,120000,4.43,755,1,
0,50000,14.57,660,1,
1,90000,8.69,735,0,
1,70000,35.37,660,1,
1,44000,7.23,735,1,
0,68000,2.91,665,1,
0,50000,10.37,680,1,
0,147000,13.19,710,1,
1,96000,12.75,690,1,
1,70000,26.93,700,1,
0,87000,15.46,675,1,
1,85000,24,720,1,
1,42000,16.14,785,1,
0,50000,25.47,680,0,
1,87000,5.23,680,1,
0,33000,1.71,670,1,
1,92000,9.87,675,1,
1,85000,4.26,665,1,
0,52300,14.46,675,0,
0,9000,0,770,1,
0,50000,14.33,730,1,
0,76000,31,750,1,
1,98387,23.03,775,1,
1,75000,24.59,740,1,
1,40000,12.48,670,1,
1,92000,10,735,1,
0,48000,9.98,680,1,
0,57000,8.06,710,1,
0,28000,26.1,745,0,
0,55000,30.5,695,0,
1,94000,13.29,660,1,
1,75000,15.97,675,1,
1,203712,10.45,705,1,
0,50000,24.87,695,0,
0,71000,17.21,660,1,
0,42000,4.71,670,1,
0,62000,11.28,680,1,
1,97000,10.73,675,1,
0,60000,16.28,665,1,
0,30000,17.56,670,0,
0,160000,0.45,775,1,
0,21300,10.54,675,1,
1,49600,24.36,665,1,
0,66000,14.62,685,1,
0,62000,5.75,710,0,
0,42000,5.54,695,1,
1,100800,7.69,775,1,
1,83000,11.16,705,0,
0,71168,14.81,700,1,
1,65000,6.59,680,1,
1,27437,26.73,670,1,
0,50000,28.1,715,1,
1,120000,5.35,710,1,
1,45000,32.37,700,0,
0,53500,12.9,670,1,
1,150000,9.3,725,1,
1,70000,34.61,735,0,
1,100000,20.5,700,1,
0,100000,30.4,675,1,
1,65000,19.59,775,0,
0,35000,15.71,675,1,
0,51000,10.38,665,0,
0,88000,27.39,700,1,
0,30000,25.32,700,1,
1,110000,17.48,740,1,
1,75000,19.89,680,1,
1,46000,25.96,695,0,
1,55000,17.7,660,1,
1,53000,20.31,685,1,
0,38400,14.84,660,1,
1,160000,16.91,665,0,
1,66500,21.53,740,1,
0,38000,27.38,705,1,
0,78000,7.06,670,1,
1,54605,27.6,670,1,
1,87000,26.46,660,1,
0,65000,21.69,705,1,
1,65104,20.47,700,1,
1,115000,4.33,665,1,
1,110000,12.25,705,1,
0,52000,20.66,795,1,
0,80000,25.98,740,1,
0,48000,28.01,690,1,
1,110000,18.69,675,0,
1,200000,24.21,685,1,
1,30000,22.66,720,0,
1,48000,11.93,700,1,
0,110000,8.66,690,1,
1,37000,3.31,695,1,
1,54000,32.18,670,1,
1,75000,5.82,665,1,
1,58000,17.63,670,0,
0,105000,15.75,660,1,
1,121000,11.81,675,1,
1,50000,33.1,715,1,
0,58962.02,10.95,700,1,
0,47688,31.66,705,1,
1,200000,7.54,715,1,
0,54000,19.93,660,1,
0,34000,19.94,675,1,
1,75000,17.29,690,1,
1,100000,1.75,675,1,
1,150000,22.93,665,1,
0,35000,20.64,700,1,
0,108000,17.78,730,1,
0,85000,13.14,755,1,
1,98202,34.95,715,0,
0,300000,17.94,665,1,
1,65000,8.03,660,1,
0,75000,9.04,720,1,
1,70000,21.31,670,0,
1,48000,24.73,710,1,
1,92000,13.96,675,1,
0,65000,10.52,675,1,
1,140000,8.88,670,1,
1,60000,7.94,670,1,
1,64200,15.27,670,1,
0,31200,10.38,680,1,
1,75000,35.5,660,1,
0,100000,23.67,675,0,
1,125000,27.12,660,0,
1,45000,20.43,715,0,
1,53000,25.48,760,1,
0,48000,12.38,675,0,
0,29000,6.32,670,1,
1,36000,15.9,695,0,
1,130000,20.11,725,1,
1,90000,10.8,750,1,
0,85000,20.87,665,1,
0,75000,21.69,720,1,
0,45000,17.92,660,1,
1,245000,16.47,670,1,
0,85987,13,660,0,
1,188000,19.56,685,1,
1,178000,6,680,1,
0,85000,15.32,685,0,
0,53000,19.09,660,1,
1,74000,13.51,660,0,
1,115000,25.48,675,1,
1,35050,37.43,665,1,
1,55000,27.86,675,1,
1,55000,4.84,680,1,
0,35000,25.51,660,1,
1,85000,5.21,695,0,
1,60000,27.24,675,1,
1,42000,17.54,695,1,
1,82000,14.39,775,1,
0,23000,20.15,700,1,
1,59987,21.79,670,0,
1,58906,25.17,685,0,
0,63546,20.91,705,1,
0,43000,30.98,710,0,
0,21120,9.43,695,1,
1,95250,3.68,690,1,
0,57500,16.86,660,1,
0,80000,18.12,665,0,
1,105000,15.55,705,1,
1,31600,27,675,1,
0,90000,19.27,665,1,
0,38000,40.52,670,1,
1,35000,25.96,675,1,
1,62400,8.61,660,1,
1,86000,14.64,740,1,
0,92000,2,715,1,
1,105000,15.46,695,1,
0,25000,22.99,675,1,
1,60000,22.96,690,1,
0,50000,35.53,715,1,
1,26000,17.78,685,1,
0,34382.4,20.52,735,0,
1,85000,13.41,675,1,
0,64000,8.78,680,1,
0,72000,21.65,685,0,
0,62000,17.98,680,1,
0,55000,17.72,670,1,
1,30000,26.8,680,0,
1,250000,9,660,1,
0,53000,25.06,725,1,
0,29120,36.77,660,0,
1,32000,9.26,660,0,
0,200000,4.73,670,1,
1,114000,21.78,800,1,
0,50000,37.76,690,0,
0,32000,15.35,690,0,
1,38000,6.92,700,0,
1,75000,17.61,685,1,
1,70000,24.57,660,1,
0,34000,2.26,660,1,
1,43000,26.22,685,1,
1,161000,12.46,700,1,
0,118000,7.03,665,0,
0,50000,13.82,710,1,
1,20000,7.56,660,0,
1,28212,12.46,700,0,
0,36000,29.67,680,0,
1,76000,34.44,695,1,
1,85000,9.43,680,1,
0,25000,13.39,660,0,
0,47546,22.58,685,1,
1,60000,35.82,675,1,
0,86000,27.76,685,1,
1,150000,13.98,670,1,
0,22000,11.08,685,1,
1,95000,11.17,685,1,
1,70000,20.99,745,1,
0,58000,22.47,705,1,
0,50000,13.58,700,1,
1,170000,5.94,710,0,
0,29000,20.49,680,1,
1,80000,10.62,700,1,
1,86000,36.9,705,1,
0,100900,10.1,695,1,
1,64000,18.81,700,1,
1,107000,8.09,740,1,
0,171000,16.45,665,1,
1,62083.07,8.43,690,0,
0,32000,34.55,660,1,
0,90000,14.8,660,1,
0,65000,21.32,735,1,
0,45000,16.03,660,1,
0,35000,25.07,660,1,
1,46000,19.36,715,1,
1,30000,14.04,690,1,
1,650000,0.96,680,1,
0,34000,21.74,760,1,
1,35000,18.38,665,1,
0,87500,17.61,705,1,
1,48012,34.97,680,0,
0,33382.8,24.67,675,0,
1,100297,9.11,660,1,
1,68000,14.23,825,1,
0,36000,18.37,695,1,
0,31200,24.23,740,1,
0,48000,20.6,720,1,
0,63000,10.17,685,0,
1,43000,26.07,700,1,
1,180000,13.35,670,1,
0,62000,20.03,660,1,
1,86000,19.1,705,1,
1,180000,27.73,745,1,
1,63000,13.76,690,1,
1,265000,9.28,665,1,
1,75000,14.89,660,1,
1,100000,5.36,805,1,
1,30639,18.76,685,1,
0,96000,34.6,695,1,
1,42000,13.69,680,1,
1,38400,16.53,660,0,
1,67000,6.72,765,1,
0,51170,24.95,690,1,
0,21000,17.89,660,0,
1,92000,10.07,680,1,
0,140000,26.99,665,1,
0,35000,29.01,660,0,
0,70000,13.05,690,1,
0,76000,8.5,665,1,
0,100000,11.03,675,1,
1,105000,12.67,705,1,
1,165000,11.62,705,1,
1,17760,6.76,670,1,
1,65000,31.11,660,1,
0,80000,30.23,670,1,
0,42000,2.4,715,0,
1,54000,2.69,700,0,
1,48000,25.3,705,1,
0,38400,4.94,725,1,
1,67000,7.13,715,1,
1,60000,7.76,700,1,
1,26000,30.79,710,1,
0,120000,23.28,665,1,
0,36000,18.87,670,1,
1,156000,8.5,695,1,
1,14400,27.99,690,1,
1,78000,16.63,660,1,
1,102500,20.59,675,1,
1,75000,17.25,670,1,
0,63000,31.73,685,0,
1,90000,34.03,695,1,
0,60000,22.08,680,1,
1,65000,22.72,720,0,
1,90000,18.47,690,1,
1,90000,8.96,680,1,
0,76000,12.73,675,1,
0,55000,8.12,665,1,
1,62000,11.44,660,1,
0,60000,15.92,690,1,
0,84000,11.34,680,0,
0,25100,14.44,680,1,
1,93000,8.35,730,1,
1,30000,10.2,670,0,
1,100000,17.89,725,1,
1,60000,20.3,675,1,
0,55000,4.53,685,0,
1,155000,22.68,665,1,
0,20040,28.08,685,1,
1,225000,12.2,710,1,
0,40000,34.74,700,1,
1,108000,29.76,660,0,
0,54000,20.6,660,1,
1,80000,27.44,695,1,
1,65000,10.62,705,0,
0,26000,12.23,700,1,
1,38000,23.63,720,1,
0,29000,21.23,695,1,
1,96000,6.68,670,1,
0,380000,7.89,710,1,
1,75000,20.32,680,1,
1,85000,9.06,665,1,
0,75000,23.57,710,0,
1,29000,22.55,700,0,
1,49000,22.19,700,1,
1,80000,20.12,690,1,
1,45000,37.93,730,1,
0,40000,18.85,660,0,
0,62000,13.8,705,1,
1,125000,30.04,660,1,
1,145000,12.03,715,1,
1,360000,7.04,670,1,
1,100000,3.7,720,1,
1,87257,15.06,695,0,
0,64000,21.28,720,1,
1,240000,13.87,765,1,
1,27984,25.3,665,1,
1,57000,16.4,725,1,
1,60000,10.44,750,1,
0,40000,14.85,680,1,
1,104000,13.57,730,0,
1,55000,4.08,665,0,
1,88000,21.66,745,1,
1,62000,27.47,740,1,
0,25000,16.75,700,0,
0,68000,14.65,665,1,
1,52000,14.93,690,1,
1,107000,11.89,660,1,
0,57600,15.58,690,1,
0,50000,9.5,720,1,
1,43000,36.25,665,1,
1,46000,33.89,680,0,
1,100000,31.83,720,1,
1,70000,24.58,720,1,
1,72000,7.22,700,0,
0,32000,5.51,660,1,
1,49800,20.22,675,1,
1,75000,11.12,675,1,
0,79645,18.46,695,0,
1,75000,11.76,670,1,
1,49200,23,675,0,
0,57600,18.17,740,1,
1,120000,4.08,745,1,
0,39000,31.51,710,1,
1,120000,26.43,690,1,
1,240000,8.62,670,1,
0,65000,28.6,685,0,
1,140000,11,735,1,
1,56000,18.13,680,1,
0,103000,14.88,685,1,
0,70000,27.91,685,0,
1,45000,14.11,705,1,
1,101325,29.47,665,0,
0,70000,11.37,760,1,
0,33000,27.13,700,1,
1,132860,29.37,695,1,
0,104000,19.98,695,1,
1,60000,12.02,700,0,
1,56000,10.39,705,1,
0,95000,8.4,675,1,
0,97000,29.47,690,1,
1,48000,29.55,660,0,
1,90000,17.85,720,1,
1,50000,5.81,705,1,
1,80000,13.25,720,1,
1,200000,24.24,695,1,
1,120000,12.13,730,1,
1,102000,17.86,695,1,
0,59535,16.04,675,1,
1,56000,28.74,670,0,
1,62000,19.73,700,1,
1,65000,17.64,675,1,
1,98000,14.39,685,1,
0,34000,31.2,660,0,
0,14820,15.63,665,0,
0,51000,6.64,680,1,
1,90000,13.17,695,1,
0,15000,17.85,670,1,
0,38719,15.13,685,1,
0,85000,9.54,685,0,
0,75000,15.93,675,1,
1,27600,8.73,670,1,
1,90000,23.13,690,1,
1,77000,20.37,660,1,
1,24500,32.93,665,0,
1,50440,18.84,775,1,
0,50000,20.52,685,1,
1,43000,21.94,670,1,
1,52000,19.36,705,1,
0,68000,10.66,715,1,
1,68000,23.74,660,1,
1,74000,11.66,675,1,
1,37000,8.95,710,1,
1,42000,15.06,670,1,
1,65000,25.42,725,1,
1,104000,27.11,665,0,
1,115000,9.14,695,1,
0,100000,17.24,700,1,
1,32000,26.74,700,0,
0,75000,21.79,690,1,
